date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed May 08 2019 11:55:20 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,"Cupertino, CA",Former Employee ,Innovative company that cares about its people,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,4.0,2.0,4.0,3.0
Wed May 08 2019 12:51:58 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Los Angeles, CA",Former Employee ,Best Job Ever!!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Wed May 08 2019 11:59:49 GMT-0700 (北美太平洋夏令时间), Expert,,Current Employee ,Cool,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,3.0,3.0,3.0
Wed May 22 2019 01:21:42 GMT-0700 (北美太平洋夏令时间), Tier I IOS Advisor,"Dallas, TX",Former Employee ,iOS Advisor,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,5.0,3.0,4.0,4.0
Mon May 06 2019 16:02:27 GMT-0700 (北美太平洋夏令时间), Sales Associate,"Brooklyn, NY",Current Employee ,Worthwhile Retail,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,4.0
Tue May 07 2019 12:22:05 GMT-0700 (北美太平洋夏令时间), Supply Chain Manager,"Austin, TX",Current Employee ,Excellent Culture,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,5.0,4.0
Wed May 22 2019 02:31:22 GMT-0700 (北美太平洋夏令时间), Insensitivity Towards Employee Health,,Current Employee ,I worked at Apple full-time (7 years),Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Wed May 22 2019 07:05:21 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,"A medical insurance policy that is sub par,I worked at Apple for 4 years",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Wed May 22 2019 10:42:36 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,I have been working at Apple full-time for nearly 3 years (2016-present),Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,,,,,
Tue May 07 2019 11:36:19 GMT-0700 (北美太平洋夏令时间), Technical Specialist,,Current Employee ,Good Benefits and Great People,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,5.0,3.0
Mon May 20 2019 13:53:03 GMT-0700 (北美太平洋夏令时间), Specialist,"Salem, NH",Current Employee ,"Good Among Retail, Not for Growth",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,1.0,5.0,1.0
Mon May 20 2019 21:24:30 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Salt Lake City, UT",Current Employee ,"Great people and benefits, No free time.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,5.0,2.0,2.0,4.0
Mon May 06 2019 09:47:43 GMT-0700 (北美太平洋夏令时间), Mac Genius,"New York, NY",Former Employee ,Fantastic Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,5.0,3.0,4.0,3.0
Mon May 06 2019 11:45:48 GMT-0700 (北美太平洋夏令时间), Sales Specialist,"San Diego, CA",Former Employee ,"Great coworkers, even better benefits",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,5.0
Sat May 04 2019 21:06:15 GMT-0700 (北美太平洋夏令时间),,, ,Senior Customer Service,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Apr 30 2019 20:49:44 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue May 14 2019 21:48:06 GMT-0700 (北美太平洋夏令时间), Operations Specialist,"New York, NY",Current Employee ,"Amazing company, but retail is rough",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,4.0,5.0,2.0,3.0,2.0
Sat May 18 2019 13:46:48 GMT-0700 (北美太平洋夏令时间), Specialist,"Pittsburgh, PA",Former Employee ,Know what your,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,5.0,1.0,2.0,4.0,1.0
Sat May 18 2019 14:17:36 GMT-0700 (北美太平洋夏令时间), Tech Specialist,,Current Employee ,Managment at this location needs improvement,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,3.0,2.0,5.0,1.0
Mon Apr 29 2019 14:16:57 GMT-0700 (北美太平洋夏令时间), Technical Support Specialist,"Bethesda, MD",Current Employee ,Good entry level job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,3.0,2.0,4.0
Fri May 03 2019 13:41:06 GMT-0700 (北美太平洋夏令时间), Engineer,"Santa Clara, CA",Current Employee ,Work on cool stuffs,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,3.0,4.0,3.0
Fri May 03 2019 16:33:49 GMT-0700 (北美太平洋夏令时间), Operations Specialist,"Boca Raton, FL",Current Employee ,Apple employment,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,3.0,4.0,3.0
Mon Apr 22 2019 17:24:57 GMT-0700 (北美太平洋夏令时间), Product Specialist,"Huntsville, AL",Current Employee ,Great Company to Work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,4.0,5.0,3.0
Fri May 03 2019 06:25:10 GMT-0700 (北美太平洋夏令时间), Specialist,"Miami, FL",Former Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,4.0
Thu May 02 2019 14:33:16 GMT-0700 (北美太平洋夏令时间), Product Zone Specialist,,Current Employee ,Worth it,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,3.0,4.0,1.0
Thu May 02 2019 19:44:58 GMT-0700 (北美太平洋夏令时间), Manager,"San Jose, CA",Current Employee ,Manager,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Fri May 03 2019 08:36:44 GMT-0700 (北美太平洋夏令时间), Senior Manager,"Cupertino, CA",Current Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Fri May 03 2019 09:09:56 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Yonkers, NY",Current Employee ,Great Company overall,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,5.0,3.0,4.0,1.0
Wed May 15 2019 09:55:17 GMT-0700 (北美太平洋夏令时间), Design Coordinator,"Cupertino, CA",Former Employee ,Not as great as people believe,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,2.0,5.0,4.0,1.0
Fri May 17 2019 12:06:24 GMT-0700 (北美太平洋夏令时间), Manager,,Former Employee ,Apple Review,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,5.0,2.0,4.0,3.0
Mon Apr 29 2019 17:59:58 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"San Francisco, CA",Former Employee ,Great starter job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,3.0,5.0,2.0
Wed May 01 2019 21:09:41 GMT-0700 (北美太平洋夏令时间), Specialist,,Current Employee ,Fantastic,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu May 02 2019 05:52:05 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,3.0,5.0,5.0
Thu May 02 2019 06:20:27 GMT-0700 (北美太平洋夏令时间), BOH Team Member,,Former Employee ,Not Bad,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu May 09 2019 18:00:22 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer,,Current Employee ,"Very hit or miss, often poorly managed",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,2.0,2.0,2.0
Tue Apr 30 2019 17:06:08 GMT-0700 (北美太平洋夏令时间), Specialist,"Stanford, CA",Current Employee ,Great benefits but tiring,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,4.0,5.0,4.0
Tue Apr 30 2019 18:13:35 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,4.0
Tue Apr 30 2019 19:26:37 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Good Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Jun 04 2019 08:53:44 GMT-0700 (北美太平洋夏令时间), Genius,"Columbia, MD",Former Employee ,"Metrics, Broken Promises, Metrics, Metrics",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,5.0,1.0
Mon Jun 03 2019 08:49:27 GMT-0700 (北美太平洋夏令时间), Operations Specialist,"New York, NY",Former Employee ,Avoid working here,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,1.0,1.0
Wed May 01 2019 07:39:51 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Wed May 01 2019 12:12:13 GMT-0700 (北美太平洋夏令时间), Principal Engineer,,Current Employee ,Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,1.0,4.0,3.0,3.0,2.0
Mon Apr 29 2019 21:30:15 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Financial Analyst,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 30 2019 12:36:13 GMT-0700 (北美太平洋夏令时间), Specialist,"Pleasanton, CA",Former Employee ,Amazing Company!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,2.0,5.0,4.0
Tue Apr 30 2019 13:04:20 GMT-0700 (北美太平洋夏令时间), Technical Expert,,Current Employee ,The Hype Is Real,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,5.0,5.0
Mon Apr 29 2019 15:50:56 GMT-0700 (北美太平洋夏令时间), Technical Expert,"New York, NY",Current Employee ,Great place to work if you love tech,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,4.0,4.0,4.0
Tue Apr 30 2019 12:49:54 GMT-0700 (北美太平洋夏令时间), Specialist,"Washington, DC",Current Employee ,A Great Part Time Gig w/ Amazing Benefits,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,4.0,4.0
Mon May 06 2019 06:44:25 GMT-0700 (北美太平洋夏令时间), Senior Manager,"Short Hills, NJ",Former Employee ,"The company has changed, no longer my values are important or aligned with the organization.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,1.0,2.0,5.0,2.0
Sun Apr 28 2019 13:50:45 GMT-0700 (北美太平洋夏令时间), Analyst,,Former Employee ,Nice experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,4.0,4.0
Mon Apr 29 2019 06:48:25 GMT-0700 (北美太平洋夏令时间), Specialist,"Holyoke, MA",Former Employee ,Great college job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,3.0
Fri May 10 2019 11:30:28 GMT-0700 (北美太平洋夏令时间), Operations Specialist,"New York, NY",Former Employee ,Decent company to work for.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,4.0,2.0,3.0,1.0
Fri Apr 26 2019 13:30:37 GMT-0700 (北美太平洋夏令时间), Creative Pro,"Fort Worth, TX",Former Employee ,"One of the best companies you can work for, if you get the chance.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,5.0,5.0
Sat Apr 27 2019 06:39:40 GMT-0700 (北美太平洋夏令时间), Manager,"Jacksonville, FL",Current Employee ,Love this company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,3.0
Mon Apr 22 2019 13:02:47 GMT-0700 (北美太平洋夏令时间), N/A,"Austin, TX",Current Employee ,Low Pay,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,2.0,3.0,1.0
Wed May 29 2019 13:41:17 GMT-0700 (北美太平洋夏令时间), Genius,"Philadelphia, PA",Current Employee ,"They used to pay me to be an elite computer technician, now they pay me to clean earwax out of people's headphones.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,2.0,1.0,3.0,1.0
Fri Apr 26 2019 15:46:28 GMT-0700 (北美太平洋夏令时间), EPM,,Current Employee ,"Great perks, sometimes stressful",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,4.0,4.0
Sat May 11 2019 12:21:01 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,No growth opportunities and low pay,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,4.0,1.0,2.0,2.0
Thu Apr 25 2019 14:15:04 GMT-0700 (北美太平洋夏令时间), Genius,"South Seattle, WA",Current Employee ,Love it!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,3.0,5.0,5.0,4.0
Fri Apr 26 2019 00:33:14 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Cupertino, CA",Current Employee ,Awesome place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Apr 26 2019 07:48:56 GMT-0700 (北美太平洋夏令时间), Technical Advisor,,Current Employee ,Amazing Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,5.0,5.0,5.0,3.0
Fri Apr 26 2019 10:57:17 GMT-0700 (北美太平洋夏令时间), Business Specialist,,Current Employee ,Great Job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,3.0,3.0,3.0
Thu May 09 2019 17:04:27 GMT-0700 (北美太平洋夏令时间), Job Coach,"Jacksonville, FL",Former Employee ,A fair place to work.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,2.0,3.0,3.0,1.0
Thu Apr 25 2019 10:15:49 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,Its good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sun Apr 21 2019 18:51:01 GMT-0700 (北美太平洋夏令时间), Specialist,"Augusta, GA",Former Employee ,Apple Specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,4.0,5.0
Tue Apr 23 2019 14:27:34 GMT-0700 (北美太平洋夏令时间), Specialist,"Boston, MA",Current Employee ,Pretty good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,3.0,5.0,4.0,4.0
Wed Apr 24 2019 00:50:48 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Overall this is a good company to grow up,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,4.0,4.0
Wed Apr 24 2019 10:55:01 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Not a bad place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Tue Apr 23 2019 07:55:54 GMT-0700 (北美太平洋夏令时间), Tech Expert,"Bethesda, MD",Current Employee ,Apple Store,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,4.0,5.0,3.0
Thu Apr 11 2019 22:12:17 GMT-0700 (北美太平洋夏令时间), Senior Data Scientist,"Cupertino, CA",Current Employee ,great place to learn. slow to grow.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,5.0,3.0
Sun Apr 21 2019 21:15:58 GMT-0700 (北美太平洋夏令时间), Sales,"Valencia, CA",Former Employee ,amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Apr 21 2019 16:06:11 GMT-0700 (北美太平洋夏令时间), Red Zone Specialist,,Former Employee ,Fun job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,5.0,4.0
Sun Apr 21 2019 16:34:59 GMT-0700 (北美太平洋夏令时间), Data Scientist,,Current Employee ,Good company to work for as long as you know which group you are joining for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Sun Apr 21 2019 22:00:37 GMT-0700 (北美太平洋夏令时间), Sales Specialist,"Marlton, NJ",Former Employee ,Great environment! Opportunity to move up!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,5.0,4.0
Mon May 06 2019 12:50:16 GMT-0700 (北美太平洋夏令时间), Technical Specialist,,Former Employee ,Corporate Gets The Headline,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,3.0,4.0,5.0,1.0
Sun Apr 21 2019 02:54:00 GMT-0700 (北美太平洋夏令时间),,, ,Great experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sat Apr 20 2019 21:00:39 GMT-0700 (北美太平洋夏令时间), Expert,"Charleston, SC",Former Employee ,Great experience with the right store managers,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,3.0,5.0
Thu Apr 18 2019 11:15:20 GMT-0700 (北美太平洋夏令时间), Apple Genius,"Dedham, MA",Current Employee ,fun place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,3.0,4.0,2.0
Sat Apr 20 2019 02:08:04 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Welcome to Church,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,3.0,4.0,4.0,2.0
Thu Apr 18 2019 21:52:14 GMT-0700 (北美太平洋夏令时间), Technician,"New York, NY",Current Employee ,honestly its the best job ever,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Apr 19 2019 11:39:17 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,It’s worth working for Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Apr 19 2019 12:53:10 GMT-0700 (北美太平洋夏令时间), Technical Expert,,Current Employee ,Amazing work environment,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,5.0
Thu May 02 2019 18:09:47 GMT-0700 (北美太平洋夏令时间), FRS,,Former Employee ,Soul-eating job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,1.0,1.0,4.0,3.0
Fri Apr 19 2019 06:52:47 GMT-0700 (北美太平洋夏令时间), Data Scientist,"Cupertino, CA",Current Employee ,"Really good people, platform for growth could be better",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,3.0,4.0,4.0
Fri Apr 19 2019 11:43:56 GMT-0700 (北美太平洋夏令时间), Lead Genius,"Houston, TX",Former Employee ,Their Soul is Their People,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,5.0,4.0,4.0,1.0
Thu May 02 2019 15:41:33 GMT-0700 (北美太平洋夏令时间), Lead Genius,,Former Employee ,Meh.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,5.0,2.0,5.0,4.0
Thu May 02 2019 17:26:59 GMT-0700 (北美太平洋夏令时间), Genius,,Former Employee ,Cool place to work in college,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,3.0,3.0
Fri May 03 2019 10:54:23 GMT-0700 (北美太平洋夏令时间), Genius,"Short Hills, NJ",Former Employee ,My time at Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,4.0,3.0,3.0,4.0,2.0
Wed Apr 17 2019 15:50:23 GMT-0700 (北美太平洋夏令时间), Team Manager,"Austin, TX",Current Employee ,Love my career.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,5.0,5.0
Wed Apr 17 2019 19:41:02 GMT-0700 (北美太平洋夏令时间), Technical Expert,,Current Employee ,It's a great gig!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,4.0
Thu Apr 11 2019 12:39:08 GMT-0700 (北美太平洋夏令时间), Senior Manager,"Cupertino, CA",Current Employee ,Fast Paced - Top Notch Co-Workers,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,4.0,4.0
Thu May 02 2019 16:23:25 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"New York, NY",Current Employee ,Good for students,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,2.0,5.0,2.0,4.0,1.0
